forecast_date,target,target_end_date,location,age_group,type,quantile,value,pathogen
2021-07-01,-17 day ahead inc hosp,2021-06-14,DE,05-14,quantile,0.5,23,COVID-19
2021-07-01,-17 day ahead inc hosp,2021-06-14,DE,05-14,quantile,0.75,26,COVID-19
2021-07-01,-17 day ahead inc hosp,2021-06-14,DE,05-14,quantile,0.9,28,COVID-19
2021-07-01,-17 day ahead inc hosp,2021-06-14,DE,05-14,quantile,0.975,30,COVID-19
2021-07-01,-17 day ahead inc hosp,2021-06-14,DE,15-34,quantile,0.025,121,COVID-19
2021-07-01,-17 day ahead inc hosp,2021-06-14,DE,15-34,quantile,0.1,121,COVID-19
2021-07-01,-17 day ahead inc hosp,2021-06-14,DE,15-34,quantile,0.25,121,COVID-19
2021-07-01,-17 day ahead inc hosp,2021-06-14,DE,15-34,quantile,0.5,121,COVID-19
2021-07-01,-17 day ahead inc hosp,2021-06-14,DE,15-34,quantile,0.75,123,COVID-19
2021-07-01,-17 day ahead inc hosp,2021-06-14,DE,15-34,quantile,0.9,125,COVID-19
2021-07-01,-17 day ahead inc hosp,2021-06-14,DE,15-34,quantile,0.975,128,COVID-19
2021-07-01,-17 day ahead inc hosp,2021-06-14,DE,35-59,quantile,0.025,263,COVID-19
2021-07-01,-17 day ahead inc hosp,2021-06-14,DE,35-59,quantile,0.1,266,COVID-19
2021-07-01,-17 day ahead inc hosp,2021-06-14,DE,35-59,quantile,0.25,270,COVID-19
2021-07-01,-17 day ahead inc hosp,2021-06-14,DE,35-59,quantile,0.5,275,COVID-19
2021-07-01,-17 day ahead inc hosp,2021-06-14,DE,35-59,quantile,0.75,281,COVID-19
2021-07-01,-17 day ahead inc hosp,2021-06-14,DE,35-59,quantile,0.9,287,COVID-19
2021-07-01,-17 day ahead inc hosp,2021-06-14,DE,35-59,quantile,0.975,296,COVID-19
2021-07-01,-17 day ahead inc hosp,2021-06-14,DE,60-79,quantile,0.025,236,COVID-19
2021-07-01,-17 day ahead inc hosp,2021-06-14,DE,60-79,quantile,0.1,239,COVID-19
2021-07-01,-17 day ahead inc hosp,2021-06-14,DE,60-79,quantile,0.25,242,COVID-19
2021-07-01,-17 day ahead inc hosp,2021-06-14,DE,60-79,quantile,0.5,245,COVID-19
2021-07-01,-17 day ahead inc hosp,2021-06-14,DE,60-79,quantile,0.75,250,COVID-19
2021-07-01,-17 day ahead inc hosp,2021-06-14,DE,60-79,quantile,0.9,255,COVID-19
2021-07-01,-17 day ahead inc hosp,2021-06-14,DE,60-79,quantile,0.975,261,COVID-19
2021-07-01,-17 day ahead inc hosp,2021-06-14,DE,80+,quantile,0.025,125,COVID-19
2021-07-01,-17 day ahead inc hosp,2021-06-14,DE,80+,quantile,0.1,127,COVID-19
2021-07-01,-17 day ahead inc hosp,2021-06-14,DE,80+,quantile,0.25,129,COVID-19
2021-07-01,-17 day ahead inc hosp,2021-06-14,DE,80+,quantile,0.5,133,COVID-19
2021-07-01,-17 day ahead inc hosp,2021-06-14,DE,80+,quantile,0.75,138,COVID-19
2021-07-01,-17 day ahead inc hosp,2021-06-14,DE,80+,quantile,0.9,144,COVID-19
2021-07-01,-17 day ahead inc hosp,2021-06-14,DE,80+,quantile,0.975,153,COVID-19
2021-07-01,-16 day ahead inc hosp,2021-06-15,DE,00-04,quantile,0.025,14,COVID-19
2021-07-01,-16 day ahead inc hosp,2021-06-15,DE,00-04,quantile,0.1,14,COVID-19
2021-07-01,-16 day ahead inc hosp,2021-06-15,DE,00-04,quantile,0.25,14,COVID-19
2021-07-01,-16 day ahead inc hosp,2021-06-15,DE,00-04,quantile,0.5,16,COVID-19
2021-07-01,-16 day ahead inc hosp,2021-06-15,DE,00-04,quantile,0.75,18,COVID-19
2021-07-01,-16 day ahead inc hosp,2021-06-15,DE,00-04,quantile,0.9,20,COVID-19
2021-07-01,-16 day ahead inc hosp,2021-06-15,DE,00-04,quantile,0.975,23,COVID-19
2021-07-01,-16 day ahead inc hosp,2021-06-15,DE,00+,quantile,0.025,745,COVID-19
2021-07-01,-16 day ahead inc hosp,2021-06-15,DE,00+,quantile,0.1,753,COVID-19
2021-07-01,-16 day ahead inc hosp,2021-06-15,DE,00+,quantile,0.25,762,COVID-19
2021-07-01,-16 day ahead inc hosp,2021-06-15,DE,00+,quantile,0.5,774,COVID-19
2021-07-01,-16 day ahead inc hosp,2021-06-15,DE,00+,quantile,0.75,788,COVID-19
2021-07-01,-16 day ahead inc hosp,2021-06-15,DE,00+,quantile,0.9,803,COVID-19
2021-07-01,-16 day ahead inc hosp,2021-06-15,DE,00+,quantile,0.975,824,COVID-19
2021-07-01,-16 day ahead inc hosp,2021-06-15,DE,05-14,quantile,0.025,19,COVID-19
2021-07-01,-16 day ahead inc hosp,2021-06-15,DE,05-14,quantile,0.1,19,COVID-19
2021-07-01,-16 day ahead inc hosp,2021-06-15,DE,05-14,quantile,0.25,19,COVID-19
2021-07-01,-16 day ahead inc hosp,2021-06-15,DE,05-14,quantile,0.5,19,COVID-19
2021-07-01,-16 day ahead inc hosp,2021-06-15,DE,05-14,quantile,0.75,22,COVID-19
2021-07-01,-16 day ahead inc hosp,2021-06-15,DE,05-14,quantile,0.9,24,COVID-19
2021-07-01,-16 day ahead inc hosp,2021-06-15,DE,05-14,quantile,0.975,26,COVID-19
2021-07-01,-16 day ahead inc hosp,2021-06-15,DE,15-34,quantile,0.025,112,COVID-19
2021-07-01,-16 day ahead inc hosp,2021-06-15,DE,15-34,quantile,0.1,112,COVID-19
2021-07-01,-16 day ahead inc hosp,2021-06-15,DE,15-34,quantile,0.25,113,COVID-19
2021-07-01,-16 day ahead inc hosp,2021-06-15,DE,15-34,quantile,0.5,115,COVID-19
2021-07-01,-16 day ahead inc hosp,2021-06-15,DE,15-34,quantile,0.75,117,COVID-19
2021-07-01,-16 day ahead inc hosp,2021-06-15,DE,15-34,quantile,0.9,119,COVID-19
2021-07-01,-16 day ahead inc hosp,2021-06-15,DE,15-34,quantile,0.975,123,COVID-19
2021-07-01,-16 day ahead inc hosp,2021-06-15,DE,35-59,quantile,0.025,270,COVID-19
2021-07-01,-16 day ahead inc hosp,2021-06-15,DE,35-59,quantile,0.1,273,COVID-19
2021-07-01,-16 day ahead inc hosp,2021-06-15,DE,35-59,quantile,0.25,276,COVID-19
2021-07-01,-16 day ahead inc hosp,2021-06-15,DE,35-59,quantile,0.5,281,COVID-19
2021-07-01,-16 day ahead inc hosp,2021-06-15,DE,35-59,quantile,0.75,286,COVID-19
2021-07-01,-16 day ahead inc hosp,2021-06-15,DE,35-59,quantile,0.9,292,COVID-19
2021-07-01,-16 day ahead inc hosp,2021-06-15,DE,35-59,quantile,0.975,299,COVID-19
2021-07-01,-16 day ahead inc hosp,2021-06-15,DE,60-79,quantile,0.025,212,COVID-19
2021-07-01,-16 day ahead inc hosp,2021-06-15,DE,60-79,quantile,0.1,214,COVID-19
2021-07-01,-16 day ahead inc hosp,2021-06-15,DE,60-79,quantile,0.25,217,COVID-19
2021-07-01,-16 day ahead inc hosp,2021-06-15,DE,60-79,quantile,0.5,220,COVID-19
2021-07-01,-16 day ahead inc hosp,2021-06-15,DE,60-79,quantile,0.75,224,COVID-19
2021-07-01,-16 day ahead inc hosp,2021-06-15,DE,60-79,quantile,0.9,228,COVID-19
2021-07-01,-16 day ahead inc hosp,2021-06-15,DE,60-79,quantile,0.975,234,COVID-19
2021-07-01,-16 day ahead inc hosp,2021-06-15,DE,80+,quantile,0.025,117,COVID-19
2021-07-01,-16 day ahead inc hosp,2021-06-15,DE,80+,quantile,0.1,119,COVID-19
2021-07-01,-16 day ahead inc hosp,2021-06-15,DE,80+,quantile,0.25,121,COVID-19
2021-07-01,-16 day ahead inc hosp,2021-06-15,DE,80+,quantile,0.5,124,COVID-19
2021-07-01,-16 day ahead inc hosp,2021-06-15,DE,80+,quantile,0.75,128,COVID-19
2021-07-01,-16 day ahead inc hosp,2021-06-15,DE,80+,quantile,0.9,133,COVID-19
2021-07-01,-16 day ahead inc hosp,2021-06-15,DE,80+,quantile,0.975,140,COVID-19
2021-07-01,-15 day ahead inc hosp,2021-06-16,DE,00-04,quantile,0.025,13,COVID-19
2021-07-01,-15 day ahead inc hosp,2021-06-16,DE,00-04,quantile,0.1,13,COVID-19
2021-07-01,-15 day ahead inc hosp,2021-06-16,DE,00-04,quantile,0.25,13,COVID-19
2021-07-01,-15 day ahead inc hosp,2021-06-16,DE,00-04,quantile,0.5,15,COVID-19
2021-07-01,-15 day ahead inc hosp,2021-06-16,DE,00-04,quantile,0.75,17,COVID-19
2021-07-01,-15 day ahead inc hosp,2021-06-16,DE,00-04,quantile,0.9,19,COVID-19
2021-07-01,-15 day ahead inc hosp,2021-06-16,DE,00-04,quantile,0.975,22,COVID-19
2021-07-01,-15 day ahead inc hosp,2021-06-16,DE,00+,quantile,0.025,673,COVID-19
2021-07-01,-15 day ahead inc hosp,2021-06-16,DE,00+,quantile,0.1,680,COVID-19
2021-07-01,-15 day ahead inc hosp,2021-06-16,DE,00+,quantile,0.25,687,COVID-19
2021-07-01,-15 day ahead inc hosp,2021-06-16,DE,00+,quantile,0.5,697,COVID-19
2021-07-01,-15 day ahead inc hosp,2021-06-16,DE,00+,quantile,0.75,709,COVID-19
2021-07-01,-15 day ahead inc hosp,2021-06-16,DE,00+,quantile,0.9,722,COVID-19
2021-07-01,-15 day ahead inc hosp,2021-06-16,DE,00+,quantile,0.975,738,COVID-19
2021-07-01,-15 day ahead inc hosp,2021-06-16,DE,05-14,quantile,0.025,14,COVID-19
2021-07-01,-15 day ahead inc hosp,2021-06-16,DE,05-14,quantile,0.1,14,COVID-19
2021-07-01,-15 day ahead inc hosp,2021-06-16,DE,05-14,quantile,0.25,14,COVID-19
2021-07-01,-15 day ahead inc hosp,2021-06-16,DE,05-14,quantile,0.5,16,COVID-19
2021-07-01,-15 day ahead inc hosp,2021-06-16,DE,05-14,quantile,0.75,18,COVID-19
2021-07-01,-15 day ahead inc hosp,2021-06-16,DE,05-14,quantile,0.9,20,COVID-19
2021-07-01,-15 day ahead inc hosp,2021-06-16,DE,05-14,quantile,0.975,23,COVID-19
2021-07-01,-15 day ahead inc hosp,2021-06-16,DE,15-34,quantile,0.025,102,COVID-19
2021-07-01,-15 day ahead inc hosp,2021-06-16,DE,15-34,quantile,0.1,103,COVID-19
2021-07-01,-15 day ahead inc hosp,2021-06-16,DE,15-34,quantile,0.25,104,COVID-19
2021-07-01,-15 day ahead inc hosp,2021-06-16,DE,15-34,quantile,0.5,106,COVID-19
2021-07-01,-15 day ahead inc hosp,2021-06-16,DE,15-34,quantile,0.75,108,COVID-19
2021-07-01,-15 day ahead inc hosp,2021-06-16,DE,15-34,quantile,0.9,110,COVID-19
2021-07-01,-15 day ahead inc hosp,2021-06-16,DE,15-34,quantile,0.975,113,COVID-19
2021-07-01,-15 day ahead inc hosp,2021-06-16,DE,35-59,quantile,0.025,241,COVID-19
2021-07-01,-15 day ahead inc hosp,2021-06-16,DE,35-59,quantile,0.1,243,COVID-19
2021-07-01,-15 day ahead inc hosp,2021-06-16,DE,35-59,quantile,0.25,246,COVID-19
2021-07-01,-15 day ahead inc hosp,2021-06-16,DE,35-59,quantile,0.5,249,COVID-19
2021-07-01,-15 day ahead inc hosp,2021-06-16,DE,35-59,quantile,0.75,254,COVID-19
2021-07-01,-15 day ahead inc hosp,2021-06-16,DE,35-59,quantile,0.9,258,COVID-19
2021-07-01,-15 day ahead inc hosp,2021-06-16,DE,35-59,quantile,0.975,264,COVID-19
2021-07-01,-15 day ahead inc hosp,2021-06-16,DE,60-79,quantile,0.025,187,COVID-19
2021-07-01,-15 day ahead inc hosp,2021-06-16,DE,60-79,quantile,0.1,189,COVID-19
2021-07-01,-15 day ahead inc hosp,2021-06-16,DE,60-79,quantile,0.25,191,COVID-19
2021-07-01,-15 day ahead inc hosp,2021-06-16,DE,60-79,quantile,0.5,194,COVID-19
2021-07-01,-15 day ahead inc hosp,2021-06-16,DE,60-79,quantile,0.75,198,COVID-19
2021-07-01,-15 day ahead inc hosp,2021-06-16,DE,60-79,quantile,0.9,202,COVID-19
2021-07-01,-15 day ahead inc hosp,2021-06-16,DE,60-79,quantile,0.975,208,COVID-19
2021-07-01,-15 day ahead inc hosp,2021-06-16,DE,80+,quantile,0.025,112,COVID-19
2021-07-01,-15 day ahead inc hosp,2021-06-16,DE,80+,quantile,0.1,114,COVID-19
2021-07-01,-15 day ahead inc hosp,2021-06-16,DE,80+,quantile,0.25,115,COVID-19
2021-07-01,-15 day ahead inc hosp,2021-06-16,DE,80+,quantile,0.5,118,COVID-19
2021-07-01,-15 day ahead inc hosp,2021-06-16,DE,80+,quantile,0.75,120,COVID-19
2021-07-01,-15 day ahead inc hosp,2021-06-16,DE,80+,quantile,0.9,124,COVID-19
2021-07-01,-15 day ahead inc hosp,2021-06-16,DE,80+,quantile,0.975,129,COVID-19
2021-07-01,-14 day ahead inc hosp,2021-06-17,DE,00-04,quantile,0.025,13,COVID-19
2021-07-01,-14 day ahead inc hosp,2021-06-17,DE,00-04,quantile,0.1,13,COVID-19
2021-07-01,-14 day ahead inc hosp,2021-06-17,DE,00-04,quantile,0.25,13,COVID-19
2021-07-01,-14 day ahead inc hosp,2021-06-17,DE,00-04,quantile,0.5,15,COVID-19
2021-07-01,-14 day ahead inc hosp,2021-06-17,DE,00-04,quantile,0.75,17,COVID-19
2021-07-01,-14 day ahead inc hosp,2021-06-17,DE,00-04,quantile,0.9,19,COVID-19
2021-07-01,-14 day ahead inc hosp,2021-06-17,DE,00-04,quantile,0.975,22,COVID-19
2021-07-01,-14 day ahead inc hosp,2021-06-17,DE,00+,quantile,0.025,625,COVID-19
2021-07-01,-14 day ahead inc hosp,2021-06-17,DE,00+,quantile,0.1,631,COVID-19
2021-07-01,-14 day ahead inc hosp,2021-06-17,DE,00+,quantile,0.25,638,COVID-19
2021-07-01,-14 day ahead inc hosp,2021-06-17,DE,00+,quantile,0.5,646,COVID-19
2021-07-01,-14 day ahead inc hosp,2021-06-17,DE,00+,quantile,0.75,655,COVID-19
2021-07-01,-14 day ahead inc hosp,2021-06-17,DE,00+,quantile,0.9,665,COVID-19
2021-07-01,-14 day ahead inc hosp,2021-06-17,DE,00+,quantile,0.975,678,COVID-19
2021-07-01,-14 day ahead inc hosp,2021-06-17,DE,05-14,quantile,0.025,10,COVID-19
2021-07-01,-14 day ahead inc hosp,2021-06-17,DE,05-14,quantile,0.1,10,COVID-19
2021-07-01,-14 day ahead inc hosp,2021-06-17,DE,05-14,quantile,0.25,10,COVID-19
2021-07-01,-14 day ahead inc hosp,2021-06-17,DE,05-14,quantile,0.5,11,COVID-19
2021-07-01,-14 day ahead inc hosp,2021-06-17,DE,05-14,quantile,0.75,14,COVID-19
2021-07-01,-14 day ahead inc hosp,2021-06-17,DE,05-14,quantile,0.9,17,COVID-19
2021-07-01,-14 day ahead inc hosp,2021-06-17,DE,05-14,quantile,0.975,19,COVID-19
2021-07-01,-14 day ahead inc hosp,2021-06-17,DE,15-34,quantile,0.025,97,COVID-19
2021-07-01,-14 day ahead inc hosp,2021-06-17,DE,15-34,quantile,0.1,98,COVID-19
2021-07-01,-14 day ahead inc hosp,2021-06-17,DE,15-34,quantile,0.25,99,COVID-19
2021-07-01,-14 day ahead inc hosp,2021-06-17,DE,15-34,quantile,0.5,100,COVID-19
2021-07-01,-14 day ahead inc hosp,2021-06-17,DE,15-34,quantile,0.75,101,COVID-19
2021-07-01,-14 day ahead inc hosp,2021-06-17,DE,15-34,quantile,0.9,103,COVID-19
2021-07-01,-14 day ahead inc hosp,2021-06-17,DE,15-34,quantile,0.975,105,COVID-19
2021-07-01,-14 day ahead inc hosp,2021-06-17,DE,35-59,quantile,0.025,216,COVID-19
2021-07-01,-14 day ahead inc hosp,2021-06-17,DE,35-59,quantile,0.1,218,COVID-19
2021-07-01,-14 day ahead inc hosp,2021-06-17,DE,35-59,quantile,0.25,221,COVID-19
2021-07-01,-14 day ahead inc hosp,2021-06-17,DE,35-59,quantile,0.5,224,COVID-19
2021-07-01,-14 day ahead inc hosp,2021-06-17,DE,35-59,quantile,0.75,228,COVID-19
2021-07-01,-14 day ahead inc hosp,2021-06-17,DE,35-59,quantile,0.9,232,COVID-19
2021-07-01,-14 day ahead inc hosp,2021-06-17,DE,35-59,quantile,0.975,238,COVID-19
2021-07-01,-14 day ahead inc hosp,2021-06-17,DE,60-79,quantile,0.025,174,COVID-19
2021-07-01,-14 day ahead inc hosp,2021-06-17,DE,60-79,quantile,0.1,176,COVID-19
2021-07-01,-14 day ahead inc hosp,2021-06-17,DE,60-79,quantile,0.25,178,COVID-19
2021-07-01,-14 day ahead inc hosp,2021-06-17,DE,60-79,quantile,0.5,181,COVID-19
2021-07-01,-14 day ahead inc hosp,2021-06-17,DE,60-79,quantile,0.75,184,COVID-19
2021-07-01,-14 day ahead inc hosp,2021-06-17,DE,60-79,quantile,0.9,188,COVID-19
2021-07-01,-14 day ahead inc hosp,2021-06-17,DE,60-79,quantile,0.975,193,COVID-19
2021-07-01,-14 day ahead inc hosp,2021-06-17,DE,80+,quantile,0.025,111,COVID-19
2021-07-01,-14 day ahead inc hosp,2021-06-17,DE,80+,quantile,0.1,112,COVID-19
2021-07-01,-14 day ahead inc hosp,2021-06-17,DE,80+,quantile,0.25,113,COVID-19
2021-07-01,-14 day ahead inc hosp,2021-06-17,DE,80+,quantile,0.5,115,COVID-19
2021-07-01,-14 day ahead inc hosp,2021-06-17,DE,80+,quantile,0.75,117,COVID-19
2021-07-01,-14 day ahead inc hosp,2021-06-17,DE,80+,quantile,0.9,119,COVID-19
2021-07-01,-14 day ahead inc hosp,2021-06-17,DE,80+,quantile,0.975,122,COVID-19
2021-07-01,-13 day ahead inc hosp,2021-06-18,DE,00-04,quantile,0.025,10,COVID-19
2021-07-01,-13 day ahead inc hosp,2021-06-18,DE,00-04,quantile,0.1,10,COVID-19
2021-07-01,-13 day ahead inc hosp,2021-06-18,DE,00-04,quantile,0.25,10,COVID-19
2021-07-01,-13 day ahead inc hosp,2021-06-18,DE,00-04,quantile,0.5,12,COVID-19
2021-07-01,-13 day ahead inc hosp,2021-06-18,DE,00-04,quantile,0.75,14,COVID-19
2021-07-01,-13 day ahead inc hosp,2021-06-18,DE,00-04,quantile,0.9,17,COVID-19
2021-07-01,-13 day ahead inc hosp,2021-06-18,DE,00-04,quantile,0.975,19,COVID-19
2021-07-01,-13 day ahead inc hosp,2021-06-18,DE,00+,quantile,0.025,571,COVID-19
2021-07-01,-13 day ahead inc hosp,2021-06-18,DE,00+,quantile,0.1,577,COVID-19
2021-07-01,-13 day ahead inc hosp,2021-06-18,DE,00+,quantile,0.25,582,COVID-19
2021-07-01,-13 day ahead inc hosp,2021-06-18,DE,00+,quantile,0.5,589,COVID-19
2021-07-01,-13 day ahead inc hosp,2021-06-18,DE,00+,quantile,0.75,597,COVID-19
2021-07-01,-13 day ahead inc hosp,2021-06-18,DE,00+,quantile,0.9,605,COVID-19
2021-07-01,-13 day ahead inc hosp,2021-06-18,DE,00+,quantile,0.975,615,COVID-19
2021-07-01,-13 day ahead inc hosp,2021-06-18,DE,05-14,quantile,0.025,10,COVID-19
2021-07-01,-13 day ahead inc hosp,2021-06-18,DE,05-14,quantile,0.1,10,COVID-19
2021-07-01,-13 day ahead inc hosp,2021-06-18,DE,05-14,quantile,0.25,10,COVID-19
2021-07-01,-13 day ahead inc hosp,2021-06-18,DE,05-14,quantile,0.5,11,COVID-19
2021-07-01,-13 day ahead inc hosp,2021-06-18,DE,05-14,quantile,0.75,14,COVID-19
2021-07-01,-13 day ahead inc hosp,2021-06-18,DE,05-14,quantile,0.9,16,COVID-19
2021-07-01,-13 day ahead inc hosp,2021-06-18,DE,05-14,quantile,0.975,19,COVID-19
2021-07-01,-13 day ahead inc hosp,2021-06-18,DE,15-34,quantile,0.025,86,COVID-19
2021-07-01,-13 day ahead inc hosp,2021-06-18,DE,15-34,quantile,0.1,86,COVID-19
2021-07-01,-13 day ahead inc hosp,2021-06-18,DE,15-34,quantile,0.25,87,COVID-19
2021-07-01,-13 day ahead inc hosp,2021-06-18,DE,15-34,quantile,0.5,88,COVID-19
2021-07-01,-13 day ahead inc hosp,2021-06-18,DE,15-34,quantile,0.75,89,COVID-19
2021-07-01,-13 day ahead inc hosp,2021-06-18,DE,15-34,quantile,0.9,91,COVID-19
2021-07-01,-13 day ahead inc hosp,2021-06-18,DE,15-34,quantile,0.975,92,COVID-19
2021-07-01,-13 day ahead inc hosp,2021-06-18,DE,35-59,quantile,0.025,200,COVID-19
2021-07-01,-13 day ahead inc hosp,2021-06-18,DE,35-59,quantile,0.1,202,COVID-19
2021-07-01,-13 day ahead inc hosp,2021-06-18,DE,35-59,quantile,0.25,204,COVID-19
2021-07-01,-13 day ahead inc hosp,2021-06-18,DE,35-59,quantile,0.5,207,COVID-19
2021-07-01,-13 day ahead inc hosp,2021-06-18,DE,35-59,quantile,0.75,210,COVID-19
2021-07-01,-13 day ahead inc hosp,2021-06-18,DE,35-59,quantile,0.9,214,COVID-19
2021-07-01,-13 day ahead inc hosp,2021-06-18,DE,35-59,quantile,0.975,218,COVID-19
2021-07-01,-13 day ahead inc hosp,2021-06-18,DE,60-79,quantile,0.025,157,COVID-19
2021-07-01,-13 day ahead inc hosp,2021-06-18,DE,60-79,quantile,0.1,159,COVID-19
2021-07-01,-13 day ahead inc hosp,2021-06-18,DE,60-79,quantile,0.25,161,COVID-19
2021-07-01,-13 day ahead inc hosp,2021-06-18,DE,60-79,quantile,0.5,163,COVID-19
2021-07-01,-13 day ahead inc hosp,2021-06-18,DE,60-79,quantile,0.75,166,COVID-19
2021-07-01,-13 day ahead inc hosp,2021-06-18,DE,60-79,quantile,0.9,169,COVID-19
2021-07-01,-13 day ahead inc hosp,2021-06-18,DE,60-79,quantile,0.975,173,COVID-19
2021-07-01,-13 day ahead inc hosp,2021-06-18,DE,80+,quantile,0.025,105,COVID-19
2021-07-01,-13 day ahead inc hosp,2021-06-18,DE,80+,quantile,0.1,106,COVID-19
2021-07-01,-13 day ahead inc hosp,2021-06-18,DE,80+,quantile,0.25,107,COVID-19
2021-07-01,-13 day ahead inc hosp,2021-06-18,DE,80+,quantile,0.5,108,COVID-19
2021-07-01,-13 day ahead inc hosp,2021-06-18,DE,80+,quantile,0.75,109,COVID-19
2021-07-01,-13 day ahead inc hosp,2021-06-18,DE,80+,quantile,0.9,111,COVID-19
2021-07-01,-13 day ahead inc hosp,2021-06-18,DE,80+,quantile,0.975,113,COVID-19
2021-07-01,-12 day ahead inc hosp,2021-06-19,DE,00-04,quantile,0.025,12,COVID-19
2021-07-01,-12 day ahead inc hosp,2021-06-19,DE,00-04,quantile,0.1,12,COVID-19
2021-07-01,-12 day ahead inc hosp,2021-06-19,DE,00-04,quantile,0.25,12,COVID-19
2021-07-01,-12 day ahead inc hosp,2021-06-19,DE,00-04,quantile,0.5,13,COVID-19
2021-07-01,-12 day ahead inc hosp,2021-06-19,DE,00-04,quantile,0.75,16,COVID-19
2021-07-01,-12 day ahead inc hosp,2021-06-19,DE,00-04,quantile,0.9,18,COVID-19
2021-07-01,-12 day ahead inc hosp,2021-06-19,DE,00-04,quantile,0.975,21,COVID-19
2021-07-01,-12 day ahead inc hosp,2021-06-19,DE,00+,quantile,0.025,529,COVID-19
2021-07-01,-12 day ahead inc hosp,2021-06-19,DE,00+,quantile,0.1,534,COVID-19
2021-07-01,-12 day ahead inc hosp,2021-06-19,DE,00+,quantile,0.25,538,COVID-19
2021-07-01,-12 day ahead inc hosp,2021-06-19,DE,00+,quantile,0.5,544,COVID-19
2021-07-01,-12 day ahead inc hosp,2021-06-19,DE,00+,quantile,0.75,550,COVID-19
2021-07-01,-12 day ahead inc hosp,2021-06-19,DE,00+,quantile,0.9,556,COVID-19
2021-07-01,-12 day ahead inc hosp,2021-06-19,DE,00+,quantile,0.975,564,COVID-19
2021-07-01,-12 day ahead inc hosp,2021-06-19,DE,05-14,quantile,0.025,6,COVID-19
2021-07-01,-12 day ahead inc hosp,2021-06-19,DE,05-14,quantile,0.1,6,COVID-19
2021-07-01,-12 day ahead inc hosp,2021-06-19,DE,05-14,quantile,0.25,6,COVID-19
2021-07-01,-12 day ahead inc hosp,2021-06-19,DE,05-14,quantile,0.5,7,COVID-19
2021-07-01,-12 day ahead inc hosp,2021-06-19,DE,05-14,quantile,0.75,10,COVID-19
2021-07-01,-12 day ahead inc hosp,2021-06-19,DE,05-14,quantile,0.9,13,COVID-19
2021-07-01,-12 day ahead inc hosp,2021-06-19,DE,05-14,quantile,0.975,15,COVID-19
2021-07-01,-12 day ahead inc hosp,2021-06-19,DE,15-34,quantile,0.025,78,COVID-19
2021-07-01,-12 day ahead inc hosp,2021-06-19,DE,15-34,quantile,0.1,79,COVID-19
2021-07-01,-12 day ahead inc hosp,2021-06-19,DE,15-34,quantile,0.25,80,COVID-19
2021-07-01,-12 day ahead inc hosp,2021-06-19,DE,15-34,quantile,0.5,81,COVID-19
2021-07-01,-12 day ahead inc hosp,2021-06-19,DE,15-34,quantile,0.75,82,COVID-19
2021-07-01,-12 day ahead inc hosp,2021-06-19,DE,15-34,quantile,0.9,83,COVID-19
2021-07-01,-12 day ahead inc hosp,2021-06-19,DE,15-34,quantile,0.975,84,COVID-19
2021-07-01,-12 day ahead inc hosp,2021-06-19,DE,35-59,quantile,0.025,193,COVID-19
2021-07-01,-12 day ahead inc hosp,2021-06-19,DE,35-59,quantile,0.1,195,COVID-19
2021-07-01,-12 day ahead inc hosp,2021-06-19,DE,35-59,quantile,0.25,197,COVID-19
2021-07-01,-12 day ahead inc hosp,2021-06-19,DE,35-59,quantile,0.5,199,COVID-19
2021-07-01,-12 day ahead inc hosp,2021-06-19,DE,35-59,quantile,0.75,202,COVID-19
2021-07-01,-12 day ahead inc hosp,2021-06-19,DE,35-59,quantile,0.9,206,COVID-19
2021-07-01,-12 day ahead inc hosp,2021-06-19,DE,35-59,quantile,0.975,210,COVID-19
2021-07-01,-12 day ahead inc hosp,2021-06-19,DE,60-79,quantile,0.025,148,COVID-19
2021-07-01,-12 day ahead inc hosp,2021-06-19,DE,60-79,quantile,0.1,150,COVID-19
2021-07-01,-12 day ahead inc hosp,2021-06-19,DE,60-79,quantile,0.25,152,COVID-19
2021-07-01,-12 day ahead inc hosp,2021-06-19,DE,60-79,quantile,0.5,154,COVID-19
2021-07-01,-12 day ahead inc hosp,2021-06-19,DE,60-79,quantile,0.75,156,COVID-19
2021-07-01,-12 day ahead inc hosp,2021-06-19,DE,60-79,quantile,0.9,158,COVID-19
2021-07-01,-12 day ahead inc hosp,2021-06-19,DE,60-79,quantile,0.975,161,COVID-19
2021-07-01,-12 day ahead inc hosp,2021-06-19,DE,80+,quantile,0.025,88,COVID-19
2021-07-01,-12 day ahead inc hosp,2021-06-19,DE,80+,quantile,0.1,89,COVID-19
2021-07-01,-12 day ahead inc hosp,2021-06-19,DE,80+,quantile,0.25,89,COVID-19
2021-07-01,-12 day ahead inc hosp,2021-06-19,DE,80+,quantile,0.5,90,COVID-19
2021-07-01,-12 day ahead inc hosp,2021-06-19,DE,80+,quantile,0.75,91,COVID-19
2021-07-01,-12 day ahead inc hosp,2021-06-19,DE,80+,quantile,0.9,92,COVID-19
2021-07-01,-12 day ahead inc hosp,2021-06-19,DE,80+,quantile,0.975,93,COVID-19
2021-07-01,-11 day ahead inc hosp,2021-06-20,DE,00-04,quantile,0.025,15,COVID-19
2021-07-01,-11 day ahead inc hosp,2021-06-20,DE,00-04,quantile,0.1,15,COVID-19
2021-07-01,-11 day ahead inc hosp,2021-06-20,DE,00-04,quantile,0.25,15,COVID-19
