date,location,age_group,value_0d,value_1d,value_2d,value_3d,value_4d,value_5d,value_6d,value_7d,value_8d,value_9d,value_10d,value_11d,value_12d,value_13d,value_14d,value_15d,value_16d,value_17d,value_18d,value_19d,value_20d,value_21d,value_22d,value_23d,value_24d,value_25d,value_26d,value_27d,value_28d,value_29d,value_30d,value_31d,value_32d,value_33d,value_34d,value_35d,value_36d,value_37d,value_38d,value_39d,value_40d,value_41d,value_42d,value_43d,value_44d,value_45d,value_46d,value_47d,value_48d,value_49d,value_50d,value_>50d
2021-04-21,GM12,00+,13,9,2,1,0,4,3,3,2,3,3,1,1,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-21,GM12,00-04,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-21,GM12,05-14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-21,GM12,15-34,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-21,GM12,35-59,2,3,1,0,0,2,2,0,1,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-21,GM12,60-79,5,2,0,1,0,1,1,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-21,GM12,80+,4,2,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-21,GM13,00+,9,29,12,6,6,3,5,8,7,1,7,3,3,1,1,0,1,1,0,0,0,2,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2021-04-21,GM13,00-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-21,GM13,05-14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-21,GM13,15-34,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-21,GM13,35-59,0,8,0,4,1,1,3,3,5,0,2,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2021-04-21,GM13,60-79,7,9,7,2,3,1,1,4,2,1,2,0,2,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-21,GM13,80+,2,11,5,0,1,0,0,1,0,0,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2021-04-21,GM14,00+,15,10,4,1,2,0,3,2,3,1,0,0,0,1,2,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2021-04-21,GM14,00-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-21,GM14,05-14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-21,GM14,15-34,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-21,GM14,35-59,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2021-04-21,GM14,60-79,6,6,3,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-21,GM14,80+,4,3,1,1,0,0,1,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-21,GM15,00+,14,6,7,3,3,1,2,3,1,5,0,3,0,0,2,0,2,0,0,0,1,-1,0,1,1,1,0,0,-1,0,1,0,0,0,1,-1,0,0,0,0,0,1,-1,0,0,0,0,0,1,-1,0,1
2021-04-21,GM15,00-04,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-21,GM15,05-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-21,GM15,15-34,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-21,GM15,35-59,-1,1,2,1,1,0,0,-1,0,1,0,1,0,0,-1,0,1,0,0,0,1,-1,0,1,0,0,0,0,-1,0,1,0,0,0,1,-1,0,0,0,0,0,1,-1,0,0,0,0,0,1,-1,0,0
2021-04-21,GM15,60-79,8,6,5,1,2,0,1,3,0,4,0,2,0,0,2,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2021-04-21,GM15,80+,6,-1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-21,GM16,00+,-2,19,14,4,0,0,1,7,1,4,1,0,0,-1,2,2,4,1,0,0,-3,2,-2,3,0,0,0,-3,0,3,3,2,0,0,-3,0,0,3,0,0,0,-2,0,0,3,0,0,0,-3,0,0,2
2021-04-21,GM16,00-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-21,GM16,05-14,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-21,GM16,15-34,-1,-1,2,0,0,0,-1,1,-1,2,0,0,0,-1,0,-1,3,0,0,0,-1,0,-1,2,0,0,0,-1,0,-1,2,0,0,0,-1,0,-1,2,0,0,0,-1,0,-1,2,0,0,0,-1,0,-1,1
2021-04-21,GM16,35-59,-1,9,4,0,0,0,1,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,-1,3,1,1,0,0,0,-1,0,1,0,0,0,1,-1,0,1,0,0,0,0,-1,0,1
2021-04-21,GM16,60-79,0,6,6,2,0,0,3,1,0,2,1,0,0,1,0,0,1,0,0,0,0,0,-1,1,0,0,0,0,-1,0,1,1,0,0,0,-1,0,1,0,0,0,0,-1,0,1,0,0,0,0,-1,0,0
2021-04-21,GM16,80+,0,4,1,2,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2021-09-01,GM,00+,117,89,77,19,15,7,17,43,39,26,19,6,8,7,13,16,21,-1,0,3,-9,4,4,16,6,2,0,-13,3,7,15,,,,,,,,,,,,,,,,,,,,,
2021-09-01,GM,00-04,5,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
2021-09-01,GM,05-14,4,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
2021-09-01,GM,15-34,31,15,9,5,3,1,5,12,5,-1,6,0,1,5,-1,1,2,-1,0,1,0,0,1,-1,0,0,1,0,0,-1,2,,,,,,,,,,,,,,,,,,,,,
2021-09-01,GM,35-59,33,30,34,8,4,3,8,17,21,11,11,4,6,0,7,12,8,2,0,3,-6,3,3,5,4,2,1,-8,3,6,5,,,,,,,,,,,,,,,,,,,,,
2021-09-01,GM,60-79,22,27,14,2,5,2,0,11,7,11,0,2,2,-3,7,1,5,0,0,1,-4,1,-1,6,1,0,0,-4,1,1,4,,,,,,,,,,,,,,,,,,,,,
2021-09-01,GM,80+,24,14,11,4,2,2,6,4,5,0,3,0,1,7,0,1,0,0,0,0,3,1,0,0,1,0,0,1,0,0,-1,,,,,,,,,,,,,,,,,,,,,
2021-09-01,GM01,00+,12,18,19,4,3,1,7,4,7,6,3,0,2,-2,1,2,4,-1,0,1,-2,1,0,4,0,1,0,-4,0,0,4,,,,,,,,,,,,,,,,,,,,,
2021-09-01,GM01,00-04,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
2021-09-01,GM01,05-14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
2021-09-01,GM01,15-34,3,5,1,2,0,0,2,1,2,-1,2,0,0,2,-1,0,0,0,0,0,1,0,0,-1,0,0,0,1,0,0,-1,,,,,,,,,,,,,,,,,,,,,
2021-09-01,GM01,35-59,3,3,10,-1,1,0,3,3,3,4,0,0,2,-4,2,1,3,0,0,1,-2,1,1,3,0,1,0,-4,0,1,3,,,,,,,,,,,,,,,,,,,,,
2021-09-01,GM01,60-79,3,5,5,1,2,1,-1,0,3,2,0,0,0,0,0,2,0,0,0,0,-1,0,0,1,0,0,0,-1,0,0,1,,,,,,,,,,,,,,,,,,,,,
2021-09-01,GM01,80+,3,5,2,1,0,0,4,0,-1,0,1,0,0,1,0,-1,0,0,0,0,1,0,-1,0,0,0,0,1,0,-1,0,,,,,,,,,,,,,,,,,,,,,
2021-09-01,GM02,00+,24,10,12,3,2,5,2,12,8,3,2,3,4,5,3,0,1,1,0,2,-1,1,1,0,0,1,1,-1,2,0,-1,,,,,,,,,,,,,,,,,,,,,
2021-09-01,GM02,00-04,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
2021-09-01,GM02,05-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
2021-09-01,GM02,15-34,6,1,2,1,1,0,2,2,0,0,0,0,0,2,0,-1,0,-1,0,0,1,0,1,-1,0,0,0,1,0,0,-1,,,,,,,,,,,,,,,,,,,,,
2021-09-01,GM02,35-59,13,4,6,2,1,2,0,4,5,1,2,2,0,3,0,1,0,2,0,1,0,0,0,0,0,1,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,
2021-09-01,GM02,60-79,5,1,3,0,0,1,2,3,0,1,0,1,2,1,2,-1,1,0,0,0,1,0,-1,0,0,0,0,1,0,-1,0,,,,,,,,,,,,,,,,,,,,,
2021-09-01,GM02,80+,0,3,1,0,0,1,1,2,2,1,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
2021-09-01,GM03,00+,5,-1,0,0,1,0,2,2,-1,0,0,0,0,1,0,-1,0,0,0,0,1,0,-1,-1,0,0,0,1,0,-2,0,,,,,,,,,,,,,,,,,,,,,
2021-09-01,GM03,00-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
2021-09-01,GM03,05-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
2021-09-01,GM03,15-34,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,,,,,,,,,,,,,,,,,,,,,
2021-09-01,GM03,35-59,3,-1,0,0,0,0,1,1,-1,0,0,0,0,1,0,-1,0,0,0,0,1,0,-1,-1,0,0,0,1,0,-1,0,,,,,,,,,,,,,,,,,,,,,
2021-09-01,GM03,60-79,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
2021-09-01,GM03,80+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
2021-09-01,GM04,00+,0,2,1,0,1,0,0,4,5,1,1,1,0,0,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
2021-09-01,GM04,00-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
2021-09-01,GM04,05-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
2021-09-01,GM04,15-34,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
2021-09-01,GM04,35-59,0,1,1,0,1,0,0,2,2,1,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
2021-09-01,GM04,60-79,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
2021-09-01,GM04,80+,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
2021-09-01,GM05,00+,8,8,5,2,1,1,4,5,1,-1,1,1,0,1,0,2,1,0,0,1,2,0,0,1,0,0,0,2,0,1,-1,,,,,,,,,,,,,,,,,,,,,
2021-09-01,GM05,00-04,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
2021-09-01,GM05,05-14,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
2021-09-01,GM05,15-34,3,1,1,0,0,0,1,1,0,-1,1,0,0,1,0,0,-1,0,0,0,1,0,0,-1,0,0,0,1,0,0,-1,,,,,,,,,,,,,,,,,,,,,
2021-09-01,GM05,35-59,3,3,2,2,1,0,2,2,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,
2021-09-01,GM05,60-79,1,4,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
2021-09-01,GM05,80+,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
2021-09-01,GM06,00+,11,11,6,1,3,0,3,2,4,2,1,0,0,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,
2021-09-01,GM06,00-04,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
2021-09-01,GM06,05-14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
2021-09-01,GM06,15-34,2,1,-1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
2021-09-01,GM06,35-59,1,6,2,0,-1,0,2,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,
2021-09-01,GM06,60-79,0,3,1,0,2,0,1,1,-1,2,0,0,0,0,1,-1,1,0,0,0,0,0,-1,1,0,0,0,0,0,-1,1,,,,,,,,,,,,,,,,,,,,,
2021-09-01,GM06,80+,7,0,3,1,2,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
2021-09-01,GM07,00+,29,22,14,4,2,0,2,15,8,5,9,1,3,3,3,7,6,0,0,0,-2,2,1,2,2,0,0,-3,1,4,5,,,,,,,,,,,,,,,,,,,,,
2021-09-01,GM07,00-04,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
2021-09-01,GM07,05-14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
2021-09-01,GM07,15-34,8,2,2,2,1,0,3,5,-1,0,2,0,0,3,0,1,1,0,0,0,1,0,-1,0,0,0,0,1,0,-1,3,,,,,,,,,,,,,,,,,,,,,
2021-09-01,GM07,35-59,6,6,6,0,1,0,2,5,7,2,7,1,3,2,0,5,2,0,0,0,0,0,2,0,1,0,0,-1,0,3,0,,,,,,,,,,,,,,,,,,,,,
2021-09-01,GM07,60-79,5,10,2,1,0,0,-1,3,2,2,-1,0,0,-1,2,0,1,0,0,0,-1,0,0,1,0,0,0,-1,0,2,1,,,,,,,,,,,,,,,,,,,,,
2021-09-01,GM07,80+,8,3,3,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
2021-09-01,GM08,00+,12,6,3,3,2,1,2,0,-1,1,0,0,0,2,1,1,2,0,0,0,1,0,-1,3,4,0,0,1,0,-1,0,,,,,,,,,,,,,,,,,,,,,
2021-09-01,GM08,00-04,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
2021-09-01,GM08,05-14,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
2021-09-01,GM08,15-34,6,1,1,0,1,0,1,-1,0,0,0,0,0,2,-1,0,0,0,0,0,1,-1,0,0,0,0,0,1,-1,0,0,,,,,,,,,,,,,,,,,,,,,
2021-09-01,GM08,35-59,2,4,2,3,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
2021-09-01,GM08,60-79,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
2021-09-01,GM08,80+,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
2021-09-01,GM09,00+,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
2021-09-01,GM09,00-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
2021-09-01,GM09,05-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
2021-09-01,GM09,15-34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
2021-09-01,GM09,35-59,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
2021-09-01,GM09,60-79,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
2021-09-01,GM09,80+,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
2021-09-01,GM10,00+,4,1,3,0,0,0,0,0,0,3,1,0,0,0,0,-1,1,0,0,0,0,0,-1,1,0,0,0,0,0,-1,1,,,,,,,,,,,,,,,,,,,,,
2021-09-01,GM10,00-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
2021-09-01,GM10,05-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
2021-09-01,GM10,15-34,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
2021-09-01,GM10,35-59,-1,0,1,0,0,0,0,-1,1,2,0,0,0,0,-1,0,1,0,0,0,0,-1,0,1,0,0,0,0,-1,0,1,,,,,,,,,,,,,,,,,,,,,
2021-09-01,GM10,60-79,1,0,0,0,0,0,1,-1,0,1,0,0,0,1,-1,0,0,0,0,0,1,-1,0,0,0,0,0,1,-1,0,0,,,,,,,,,,,,,,,,,,,,,
2021-09-01,GM10,80+,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
2021-09-01,GM11,00+,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
2021-09-01,GM11,00-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
2021-09-01,GM11,05-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
2021-09-01,GM11,15-34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
2021-09-01,GM11,35-59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
2021-09-01,GM11,60-79,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
2021-09-01,GM11,80+,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
2021-09-01,GM12,00+,3,1,0,0,0,0,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
2021-09-01,GM12,00-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
2021-09-01,GM12,05-14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
2021-09-01,GM12,15-34,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
2021-09-01,GM12,35-59,1,0,0,0,0,0,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
2021-09-01,GM12,60-79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
2021-09-01,GM12,80+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
2021-09-01,GM13,00+,2,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
2021-09-01,GM13,00-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
2021-09-01,GM13,05-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
2021-09-01,GM13,15-34,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
2021-09-01,GM13,35-59,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
