"","location","age_group","forecast_date","target_end_date","target","type","quantile","value","pathogen"
"4328","DE","15-34",2021-11-17,2021-11-08,"-9 day ahead inc hosp","quantile",0.9,583,"COVID-19"
"4329","DE","35-59",2021-11-17,2021-11-08,"-9 day ahead inc hosp","quantile",0.9,1717,"COVID-19"
"4330","DE","60-79",2021-11-17,2021-11-08,"-9 day ahead inc hosp","quantile",0.9,2333,"COVID-19"
"4331","DE","80+",2021-11-17,2021-11-08,"-9 day ahead inc hosp","quantile",0.9,2280,"COVID-19"
"4332","DE-BB","00+",2021-11-17,2021-11-08,"-9 day ahead inc hosp","quantile",0.9,179,"COVID-19"
"4333","DE-BE","00+",2021-11-17,2021-11-08,"-9 day ahead inc hosp","quantile",0.9,210,"COVID-19"
"4334","DE-BW","00+",2021-11-17,2021-11-08,"-9 day ahead inc hosp","quantile",0.9,1054,"COVID-19"
"4335","DE-BY","00+",2021-11-17,2021-11-08,"-9 day ahead inc hosp","quantile",0.9,1732,"COVID-19"
"4336","DE-HB","00+",2021-11-17,2021-11-08,"-9 day ahead inc hosp","quantile",0.9,25,"COVID-19"
"4337","DE-HE","00+",2021-11-17,2021-11-08,"-9 day ahead inc hosp","quantile",0.9,462,"COVID-19"
"4338","DE-HH","00+",2021-11-17,2021-11-08,"-9 day ahead inc hosp","quantile",0.9,102,"COVID-19"
"4339","DE-MV","00+",2021-11-17,2021-11-08,"-9 day ahead inc hosp","quantile",0.9,104,"COVID-19"
"4340","DE-NI","00+",2021-11-17,2021-11-08,"-9 day ahead inc hosp","quantile",0.9,252,"COVID-19"
"4341","DE-NW","00+",2021-11-17,2021-11-08,"-9 day ahead inc hosp","quantile",0.9,1238,"COVID-19"
"4342","DE-RP","00+",2021-11-17,2021-11-08,"-9 day ahead inc hosp","quantile",0.9,278,"COVID-19"
"4343","DE-SH","00+",2021-11-17,2021-11-08,"-9 day ahead inc hosp","quantile",0.9,91,"COVID-19"
"4344","DE-SL","00+",2021-11-17,2021-11-08,"-9 day ahead inc hosp","quantile",0.9,32,"COVID-19"
"4345","DE-SN","00+",2021-11-17,2021-11-08,"-9 day ahead inc hosp","quantile",0.9,630,"COVID-19"
"4346","DE-ST","00+",2021-11-17,2021-11-08,"-9 day ahead inc hosp","quantile",0.9,210,"COVID-19"
"4347","DE-TH","00+",2021-11-17,2021-11-08,"-9 day ahead inc hosp","quantile",0.9,556,"COVID-19"
"4946","DE","00-04",2021-11-17,2021-11-08,"-9 day ahead inc hosp","quantile",0.975,102,"COVID-19"
"4947","DE","00+",2021-11-17,2021-11-08,"-9 day ahead inc hosp","quantile",0.975,7135,"COVID-19"
"4948","DE","05-14",2021-11-17,2021-11-08,"-9 day ahead inc hosp","quantile",0.975,124,"COVID-19"
"4949","DE","15-34",2021-11-17,2021-11-08,"-9 day ahead inc hosp","quantile",0.975,604,"COVID-19"
"4950","DE","35-59",2021-11-17,2021-11-08,"-9 day ahead inc hosp","quantile",0.975,1763,"COVID-19"
"4951","DE","60-79",2021-11-17,2021-11-08,"-9 day ahead inc hosp","quantile",0.975,2392,"COVID-19"
"4952","DE","80+",2021-11-17,2021-11-08,"-9 day ahead inc hosp","quantile",0.975,2313,"COVID-19"
"4953","DE-BB","00+",2021-11-17,2021-11-08,"-9 day ahead inc hosp","quantile",0.975,186,"COVID-19"
"4954","DE-BE","00+",2021-11-17,2021-11-08,"-9 day ahead inc hosp","quantile",0.975,215,"COVID-19"
"4955","DE-BW","00+",2021-11-17,2021-11-08,"-9 day ahead inc hosp","quantile",0.975,1074,"COVID-19"
"4956","DE-BY","00+",2021-11-17,2021-11-08,"-9 day ahead inc hosp","quantile",0.975,1761,"COVID-19"
"4957","DE-HB","00+",2021-11-17,2021-11-08,"-9 day ahead inc hosp","quantile",0.975,27,"COVID-19"
"4958","DE-HE","00+",2021-11-17,2021-11-08,"-9 day ahead inc hosp","quantile",0.975,472,"COVID-19"
"4959","DE-HH","00+",2021-11-17,2021-11-08,"-9 day ahead inc hosp","quantile",0.975,111,"COVID-19"
"4960","DE-MV","00+",2021-11-17,2021-11-08,"-9 day ahead inc hosp","quantile",0.975,108,"COVID-19"
"4961","DE-NI","00+",2021-11-17,2021-11-08,"-9 day ahead inc hosp","quantile",0.975,259,"COVID-19"
"4962","DE-NW","00+",2021-11-17,2021-11-08,"-9 day ahead inc hosp","quantile",0.975,1313,"COVID-19"
"4963","DE-RP","00+",2021-11-17,2021-11-08,"-9 day ahead inc hosp","quantile",0.975,287,"COVID-19"
"4964","DE-SH","00+",2021-11-17,2021-11-08,"-9 day ahead inc hosp","quantile",0.975,96,"COVID-19"
"4965","DE-SL","00+",2021-11-17,2021-11-08,"-9 day ahead inc hosp","quantile",0.975,34,"COVID-19"
"4966","DE-SN","00+",2021-11-17,2021-11-08,"-9 day ahead inc hosp","quantile",0.975,650,"COVID-19"
"4967","DE-ST","00+",2021-11-17,2021-11-08,"-9 day ahead inc hosp","quantile",0.975,218,"COVID-19"
"4968","DE-TH","00+",2021-11-17,2021-11-08,"-9 day ahead inc hosp","quantile",0.975,574,"COVID-19"
"576","DE","00-04",2021-11-17,2021-11-09,"-8 day ahead inc hosp","mean",NA,101,"COVID-19"
"577","DE","00+",2021-11-17,2021-11-09,"-8 day ahead inc hosp","mean",NA,7267,"COVID-19"
"578","DE","05-14",2021-11-17,2021-11-09,"-8 day ahead inc hosp","mean",NA,118,"COVID-19"
"579","DE","15-34",2021-11-17,2021-11-09,"-8 day ahead inc hosp","mean",NA,596,"COVID-19"
"580","DE","35-59",2021-11-17,2021-11-09,"-8 day ahead inc hosp","mean",NA,1739,"COVID-19"
"581","DE","60-79",2021-11-17,2021-11-09,"-8 day ahead inc hosp","mean",NA,2404,"COVID-19"
"582","DE","80+",2021-11-17,2021-11-09,"-8 day ahead inc hosp","mean",NA,2330,"COVID-19"
"583","DE-BB","00+",2021-11-17,2021-11-09,"-8 day ahead inc hosp","mean",NA,170,"COVID-19"
"584","DE-BE","00+",2021-11-17,2021-11-09,"-8 day ahead inc hosp","mean",NA,193,"COVID-19"
"585","DE-BW","00+",2021-11-17,2021-11-09,"-8 day ahead inc hosp","mean",NA,1119,"COVID-19"
"586","DE-BY","00+",2021-11-17,2021-11-09,"-8 day ahead inc hosp","mean",NA,1867,"COVID-19"
"587","DE-HB","00+",2021-11-17,2021-11-09,"-8 day ahead inc hosp","mean",NA,22,"COVID-19"
"588","DE-HE","00+",2021-11-17,2021-11-09,"-8 day ahead inc hosp","mean",NA,438,"COVID-19"
"589","DE-HH","00+",2021-11-17,2021-11-09,"-8 day ahead inc hosp","mean",NA,86,"COVID-19"
"590","DE-MV","00+",2021-11-17,2021-11-09,"-8 day ahead inc hosp","mean",NA,107,"COVID-19"
"591","DE-NI","00+",2021-11-17,2021-11-09,"-8 day ahead inc hosp","mean",NA,249,"COVID-19"
"592","DE-NW","00+",2021-11-17,2021-11-09,"-8 day ahead inc hosp","mean",NA,1252,"COVID-19"
"593","DE-RP","00+",2021-11-17,2021-11-09,"-8 day ahead inc hosp","mean",NA,290,"COVID-19"
"594","DE-SH","00+",2021-11-17,2021-11-09,"-8 day ahead inc hosp","mean",NA,92,"COVID-19"
"595","DE-SL","00+",2021-11-17,2021-11-09,"-8 day ahead inc hosp","mean",NA,33,"COVID-19"
"596","DE-SN","00+",2021-11-17,2021-11-09,"-8 day ahead inc hosp","mean",NA,598,"COVID-19"
"597","DE-ST","00+",2021-11-17,2021-11-09,"-8 day ahead inc hosp","mean",NA,213,"COVID-19"
"598","DE-TH","00+",2021-11-17,2021-11-09,"-8 day ahead inc hosp","mean",NA,578,"COVID-19"
"1197","DE","00-04",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.025,94,"COVID-19"
"1198","DE","00+",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.025,7070,"COVID-19"
"1199","DE","05-14",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.025,109,"COVID-19"
"1200","DE","15-34",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.025,568,"COVID-19"
"1201","DE","35-59",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.025,1660,"COVID-19"
"1202","DE","60-79",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.025,2311,"COVID-19"
"1203","DE","80+",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.025,2231,"COVID-19"
"1204","DE-BB","00+",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.025,162,"COVID-19"
"1205","DE-BE","00+",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.025,182,"COVID-19"
"1206","DE-BW","00+",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.025,1085,"COVID-19"
"1207","DE-BY","00+",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.025,1814,"COVID-19"
"1208","DE-HB","00+",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.025,18,"COVID-19"
"1209","DE-HE","00+",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.025,424,"COVID-19"
"1210","DE-HH","00+",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.025,77,"COVID-19"
"1211","DE-MV","00+",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.025,100,"COVID-19"
"1212","DE-NI","00+",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.025,243,"COVID-19"
"1213","DE-NW","00+",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.025,1205,"COVID-19"
"1214","DE-RP","00+",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.025,272,"COVID-19"
"1215","DE-SH","00+",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.025,88,"COVID-19"
"1216","DE-SL","00+",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.025,30,"COVID-19"
"1217","DE-SN","00+",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.025,575,"COVID-19"
"1218","DE-ST","00+",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.025,202,"COVID-19"
"1219","DE-TH","00+",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.025,558,"COVID-19"
"1818","DE","00-04",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.1,96,"COVID-19"
"1819","DE","00+",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.1,7134,"COVID-19"
"1820","DE","05-14",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.1,110,"COVID-19"
"1821","DE","15-34",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.1,575,"COVID-19"
"1822","DE","35-59",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.1,1684,"COVID-19"
"1823","DE","60-79",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.1,2337,"COVID-19"
"1824","DE","80+",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.1,2252,"COVID-19"
"1825","DE-BB","00+",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.1,164,"COVID-19"
"1826","DE-BE","00+",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.1,184,"COVID-19"
"1827","DE-BW","00+",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.1,1096,"COVID-19"
"1828","DE-BY","00+",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.1,1834,"COVID-19"
"1829","DE-HB","00+",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.1,20,"COVID-19"
"1830","DE-HE","00+",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.1,428,"COVID-19"
"1831","DE-HH","00+",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.1,80,"COVID-19"
"1832","DE-MV","00+",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.1,102,"COVID-19"
"1833","DE-NI","00+",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.1,245,"COVID-19"
"1834","DE-NW","00+",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.1,1217,"COVID-19"
"1835","DE-RP","00+",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.1,276,"COVID-19"
"1836","DE-SH","00+",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.1,90,"COVID-19"
"1837","DE-SL","00+",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.1,30,"COVID-19"
"1838","DE-SN","00+",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.1,582,"COVID-19"
"1839","DE-ST","00+",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.1,205,"COVID-19"
"1840","DE-TH","00+",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.1,565,"COVID-19"
"2439","DE","00-04",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.25,98,"COVID-19"
"2440","DE","00+",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.25,7200,"COVID-19"
"2441","DE","05-14",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.25,113,"COVID-19"
"2442","DE","15-34",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.25,582,"COVID-19"
"2443","DE","35-59",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.25,1706,"COVID-19"
"2444","DE","60-79",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.25,2364,"COVID-19"
"2445","DE","80+",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.25,2274,"COVID-19"
"2446","DE-BB","00+",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.25,167,"COVID-19"
"2447","DE-BE","00+",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.25,188,"COVID-19"
"2448","DE-BW","00+",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.25,1106,"COVID-19"
"2449","DE-BY","00+",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.25,1850,"COVID-19"
"2450","DE-HB","00+",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.25,20,"COVID-19"
"2451","DE-HE","00+",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.25,432,"COVID-19"
"2452","DE-HH","00+",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.25,82,"COVID-19"
"2453","DE-MV","00+",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.25,104,"COVID-19"
"2454","DE-NI","00+",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.25,247,"COVID-19"
"2455","DE-NW","00+",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.25,1231,"COVID-19"
"2456","DE-RP","00+",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.25,282,"COVID-19"
"2457","DE-SH","00+",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.25,91,"COVID-19"
"2458","DE-SL","00+",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.25,32,"COVID-19"
"2459","DE-SN","00+",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.25,589,"COVID-19"
"2460","DE-ST","00+",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.25,208,"COVID-19"
"2461","DE-TH","00+",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.25,571,"COVID-19"
"3060","DE","00-04",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.5,100,"COVID-19"
"3061","DE","00+",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.5,7268,"COVID-19"
"3062","DE","05-14",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.5,116,"COVID-19"
"3063","DE","15-34",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.5,592,"COVID-19"
"3064","DE","35-59",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.5,1734,"COVID-19"
"3065","DE","60-79",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.5,2398,"COVID-19"
"3066","DE","80+",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.5,2318,"COVID-19"
"3067","DE-BB","00+",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.5,170,"COVID-19"
"3068","DE-BE","00+",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.5,192,"COVID-19"
"3069","DE-BW","00+",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.5,1119,"COVID-19"
"3070","DE-BY","00+",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.5,1868,"COVID-19"
"3071","DE-HB","00+",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.5,22,"COVID-19"
"3072","DE-HE","00+",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.5,438,"COVID-19"
"3073","DE-HH","00+",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.5,86,"COVID-19"
"3074","DE-MV","00+",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.5,106,"COVID-19"
"3075","DE-NI","00+",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.5,249,"COVID-19"
"3076","DE-NW","00+",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.5,1250,"COVID-19"
"3077","DE-RP","00+",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.5,288,"COVID-19"
"3078","DE-SH","00+",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.5,93,"COVID-19"
"3079","DE-SL","00+",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.5,32,"COVID-19"
"3080","DE-SN","00+",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.5,598,"COVID-19"
"3081","DE-ST","00+",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.5,212,"COVID-19"
"3082","DE-TH","00+",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.5,580,"COVID-19"
"3681","DE","00-04",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.75,104,"COVID-19"
"3682","DE","00+",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.75,7381,"COVID-19"
"3683","DE","05-14",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.75,121,"COVID-19"
"3684","DE","15-34",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.75,610,"COVID-19"
"3685","DE","35-59",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.75,1766,"COVID-19"
"3686","DE","60-79",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.75,2446,"COVID-19"
"3687","DE","80+",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.75,2383,"COVID-19"
"3688","DE-BB","00+",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.75,176,"COVID-19"
"3689","DE-BE","00+",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.75,198,"COVID-19"
"3690","DE-BW","00+",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.75,1130,"COVID-19"
"3691","DE-BY","00+",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.75,1894,"COVID-19"
"3692","DE-HB","00+",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.75,23,"COVID-19"
"3693","DE-HE","00+",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.75,446,"COVID-19"
"3694","DE-HH","00+",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.75,90,"COVID-19"
"3695","DE-MV","00+",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.75,110,"COVID-19"
"3696","DE-NI","00+",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.75,254,"COVID-19"
"3697","DE-NW","00+",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.75,1284,"COVID-19"
"3698","DE-RP","00+",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.75,298,"COVID-19"
"3699","DE-SH","00+",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.75,95,"COVID-19"
"3700","DE-SL","00+",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.75,34,"COVID-19"
"3701","DE-SN","00+",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.75,608,"COVID-19"
"3702","DE-ST","00+",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.75,218,"COVID-19"
"3703","DE-TH","00+",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.75,590,"COVID-19"
"4302","DE","00-04",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.9,107,"COVID-19"
"4303","DE","00+",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.9,7483,"COVID-19"
"4304","DE","05-14",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.9,126,"COVID-19"
"4305","DE","15-34",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.9,628,"COVID-19"
"4306","DE","35-59",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.9,1804,"COVID-19"
"4307","DE","60-79",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.9,2528,"COVID-19"
"4308","DE","80+",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.9,2426,"COVID-19"
"4309","DE-BB","00+",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.9,182,"COVID-19"
"4310","DE-BE","00+",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.9,202,"COVID-19"
"4311","DE-BW","00+",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.9,1148,"COVID-19"
"4312","DE-BY","00+",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.9,1917,"COVID-19"
"4313","DE-HB","00+",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.9,25,"COVID-19"
"4314","DE-HE","00+",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.9,459,"COVID-19"
"4315","DE-HH","00+",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.9,98,"COVID-19"
"4316","DE-MV","00+",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.9,114,"COVID-19"
"4317","DE-NI","00+",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.9,260,"COVID-19"
"4318","DE-NW","00+",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.9,1350,"COVID-19"
"4319","DE-RP","00+",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.9,307,"COVID-19"
"4320","DE-SH","00+",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.9,98,"COVID-19"
"4321","DE-SL","00+",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.9,37,"COVID-19"
"4322","DE-SN","00+",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.9,620,"COVID-19"
"4323","DE-ST","00+",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.9,223,"COVID-19"
"4324","DE-TH","00+",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.9,602,"COVID-19"
"4923","DE","00-04",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.975,112,"COVID-19"
"4924","DE","00+",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.975,7612,"COVID-19"
"4925","DE","05-14",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.975,131,"COVID-19"
"4926","DE","15-34",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.975,646,"COVID-19"
"4927","DE","35-59",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.975,1850,"COVID-19"
"4928","DE","60-79",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.975,2572,"COVID-19"
"4929","DE","80+",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.975,2460,"COVID-19"
"4930","DE-BB","00+",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.975,189,"COVID-19"
"4931","DE-BE","00+",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.975,208,"COVID-19"
"4932","DE-BW","00+",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.975,1164,"COVID-19"
"4933","DE-BY","00+",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.975,1940,"COVID-19"
"4934","DE-HB","00+",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.975,27,"COVID-19"
"4935","DE-HE","00+",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.975,470,"COVID-19"
"4936","DE-HH","00+",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.975,107,"COVID-19"
"4937","DE-MV","00+",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.975,118,"COVID-19"
"4938","DE-NI","00+",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.975,268,"COVID-19"
"4939","DE-NW","00+",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.975,1415,"COVID-19"
"4940","DE-RP","00+",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.975,316,"COVID-19"
"4941","DE-SH","00+",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.975,104,"COVID-19"
"4942","DE-SL","00+",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.975,40,"COVID-19"
"4943","DE-SN","00+",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.975,640,"COVID-19"
"4944","DE-ST","00+",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.975,234,"COVID-19"
"4945","DE-TH","00+",2021-11-17,2021-11-09,"-8 day ahead inc hosp","quantile",0.975,621,"COVID-19"
"553","DE","00-04",2021-11-17,2021-11-10,"-7 day ahead inc hosp","mean",NA,109,"COVID-19"
"554","DE","00+",2021-11-17,2021-11-10,"-7 day ahead inc hosp","mean",NA,7479,"COVID-19"
"555","DE","05-14",2021-11-17,2021-11-10,"-7 day ahead inc hosp","mean",NA,121,"COVID-19"
"556","DE","15-34",2021-11-17,2021-11-10,"-7 day ahead inc hosp","mean",NA,626,"COVID-19"
"557","DE","35-59",2021-11-17,2021-11-10,"-7 day ahead inc hosp","mean",NA,1803,"COVID-19"
"558","DE","60-79",2021-11-17,2021-11-10,"-7 day ahead inc hosp","mean",NA,2494,"COVID-19"
"559","DE","80+",2021-11-17,2021-11-10,"-7 day ahead inc hosp","mean",NA,2364,"COVID-19"
"560","DE-BB","00+",2021-11-17,2021-11-10,"-7 day ahead inc hosp","mean",NA,182,"COVID-19"
"561","DE-BE","00+",2021-11-17,2021-11-10,"-7 day ahead inc hosp","mean",NA,209,"COVID-19"
"562","DE-BW","00+",2021-11-17,2021-11-10,"-7 day ahead inc hosp","mean",NA,1144,"COVID-19"
"563","DE-BY","00+",2021-11-17,2021-11-10,"-7 day ahead inc hosp","mean",NA,1979,"COVID-19"
"564","DE-HB","00+",2021-11-17,2021-11-10,"-7 day ahead inc hosp","mean",NA,18,"COVID-19"
"565","DE-HE","00+",2021-11-17,2021-11-10,"-7 day ahead inc hosp","mean",NA,451,"COVID-19"
